attempt_id,student_id,question_id,is_correct,time_taken
A1716,S21,QCTSUB1_5_1_1,False,81
A1717,S21,QCTSUB4_5_1_5,True,68
A1718,S21,QCTSUB5_3_2_5,False,43
A1719,S21,QCTSUB3_1_5_4,True,40
A1720,S21,QCTSUB1_1_2_5,True,103
A1721,S21,QCTSUB2_2_3_1,False,67
A1722,S21,QCTSUB2_4_3_4,False,41
A1723,S21,QCTSUB1_2_2_1,False,104
A1724,S21,QCTSUB3_3_4_3,True,35
A1725,S21,QCTSUB1_2_4_4,False,139
A1726,S21,QCTSUB4_3_4_4,False,123
A1727,S21,QCTSUB2_5_2_2,False,38
A1728,S21,QCTSUB5_3_1_5,False,59
A1729,S21,QCTSUB4_1_2_4,True,81
A1730,S21,QCTSUB2_4_4_4,False,67
A1731,S21,QCTSUB1_2_5_2,False,92
A1732,S21,QCTSUB3_3_4_3,False,147
A1733,S21,QCTSUB2_4_3_3,False,56
A1734,S21,QCTSUB2_5_5_3,False,64
A1735,S21,QCTSUB1_5_2_5,True,33
A1736,S21,QCTSUB4_2_3_2,False,40
A1737,S21,QCTSUB2_5_4_4,False,124
A1738,S21,QCTSUB3_4_2_2,True,71
A1739,S21,QCTSUB2_3_5_4,True,148
A1740,S21,QCTSUB1_3_2_4,True,86
A1741,S21,QCTSUB1_1_2_2,False,82
A1742,S21,QCTSUB1_5_1_3,True,120
A1743,S21,QCTSUB4_5_3_2,False,48
A1744,S21,QCTSUB2_1_4_1,False,122
A1745,S21,QCTSUB3_3_1_3,True,76
A1746,S21,QCTSUB5_3_2_2,False,139
A1747,S21,QCTSUB2_4_5_5,False,144
A1748,S21,QCTSUB2_3_1_1,True,122
A1749,S21,QCTSUB2_5_2_1,False,114
A1750,S21,QCTSUB3_2_1_1,True,83
A1751,S21,QCTSUB2_5_2_3,True,140
A1752,S21,QCTSUB3_3_1_3,False,105
A1753,S21,QCTSUB1_4_2_5,False,31
A1754,S21,QCTSUB4_4_2_2,True,145
A1755,S21,QCTSUB2_3_4_2,False,45
A1756,S21,QCTSUB5_4_5_3,False,67
A1757,S21,QCTSUB4_3_2_3,False,123
A1758,S21,QCTSUB4_4_1_2,True,123
A1759,S21,QCTSUB2_5_1_3,False,113
A1760,S21,QCTSUB2_1_2_2,True,124
A1761,S21,QCTSUB3_3_4_3,True,83
A1762,S21,QCTSUB5_4_3_4,False,72
A1763,S21,QCTSUB1_3_5_2,True,111
A1764,S21,QCTSUB5_1_3_3,False,72
A1765,S21,QCTSUB2_5_3_3,True,93
A1766,S21,QCTSUB3_5_1_5,False,127
A1767,S21,QCTSUB4_1_3_2,True,146
A1768,S21,QCTSUB5_2_3_5,True,67
A1769,S21,QCTSUB4_5_4_2,False,56
A1770,S21,QCTSUB3_3_1_2,False,130
A1771,S21,QCTSUB5_2_3_5,False,31
A1772,S21,QCTSUB1_4_5_3,False,30
A1773,S21,QCTSUB3_4_4_1,True,100
A1774,S21,QCTSUB3_2_2_4,False,37
A1775,S21,QCTSUB2_5_1_5,True,34
A1776,S21,QCTSUB2_2_1_1,True,113
A1777,S21,QCTSUB3_4_1_3,False,31
A1778,S21,QCTSUB1_5_2_4,False,129
A1779,S21,QCTSUB3_3_1_2,False,113
A1780,S21,QCTSUB2_1_4_5,True,34
A1781,S21,QCTSUB3_2_5_1,True,99
A1782,S22,QCTSUB1_1_4_1,False,116
A1783,S22,QCTSUB2_1_1_4,False,144
A1784,S22,QCTSUB3_4_4_3,True,129
A1785,S22,QCTSUB1_2_1_5,True,109
A1786,S22,QCTSUB2_3_2_4,False,82
A1787,S22,QCTSUB3_4_5_2,True,129
A1788,S22,QCTSUB4_1_3_1,True,113
A1789,S22,QCTSUB2_5_4_5,True,46
A1790,S22,QCTSUB2_1_3_2,False,103
A1791,S22,QCTSUB4_4_3_4,False,51
A1792,S22,QCTSUB3_3_3_1,False,53
A1793,S22,QCTSUB2_2_3_1,True,67
A1794,S22,QCTSUB3_2_3_4,False,129
A1795,S22,QCTSUB4_4_1_1,False,52
A1796,S22,QCTSUB5_4_3_3,True,117
A1797,S22,QCTSUB1_5_5_4,True,146
A1798,S22,QCTSUB4_1_5_1,False,31
A1799,S22,QCTSUB1_2_4_3,False,68
A1800,S22,QCTSUB2_5_4_2,False,112
A1801,S22,QCTSUB1_5_1_4,False,145
A1802,S22,QCTSUB1_1_4_4,True,87
A1803,S22,QCTSUB4_4_4_2,False,33
A1804,S22,QCTSUB2_4_3_5,False,47
A1805,S22,QCTSUB3_2_3_3,False,102
A1806,S22,QCTSUB4_5_2_1,False,58
A1807,S22,QCTSUB1_5_2_3,False,68
A1808,S22,QCTSUB5_3_2_1,True,65
A1809,S22,QCTSUB3_5_2_1,True,142
A1810,S22,QCTSUB1_5_5_2,False,38
A1811,S22,QCTSUB1_1_1_3,False,35
A1812,S22,QCTSUB4_5_1_2,False,83
A1813,S22,QCTSUB2_2_1_3,False,131
A1814,S22,QCTSUB2_5_4_2,False,137
A1815,S22,QCTSUB4_1_4_5,True,146
A1816,S22,QCTSUB2_2_3_5,False,51
A1817,S22,QCTSUB4_2_1_1,False,92
A1818,S22,QCTSUB2_5_3_3,False,141
A1819,S22,QCTSUB2_3_5_1,True,130
A1820,S22,QCTSUB1_3_2_3,True,31
A1821,S22,QCTSUB2_4_5_3,True,84
A1822,S22,QCTSUB4_4_5_5,True,110
A1823,S22,QCTSUB5_2_5_1,True,140
A1824,S22,QCTSUB5_1_4_4,True,93
A1825,S22,QCTSUB2_5_5_4,False,139
A1826,S22,QCTSUB3_5_1_4,False,99
A1827,S22,QCTSUB4_5_1_3,True,43
A1828,S22,QCTSUB1_4_1_1,False,111
A1829,S22,QCTSUB4_1_2_4,False,90
A1830,S22,QCTSUB1_1_4_2,True,55
A1831,S22,QCTSUB3_1_4_4,True,116
A1832,S22,QCTSUB5_2_2_1,False,65
A1833,S22,QCTSUB1_1_2_2,True,82
A1834,S22,QCTSUB2_5_2_1,False,91
A1835,S22,QCTSUB3_2_2_5,True,96
A1836,S22,QCTSUB1_2_5_4,True,30
A1837,S22,QCTSUB4_4_3_2,True,137
A1838,S22,QCTSUB5_2_3_2,True,53
A1839,S22,QCTSUB3_2_3_1,True,75
A1840,S22,QCTSUB1_1_5_5,True,64
A1841,S22,QCTSUB5_3_1_5,True,122
A1842,S22,QCTSUB2_1_1_3,True,95
A1843,S22,QCTSUB3_5_3_2,False,109
A1844,S22,QCTSUB1_1_4_3,False,105
A1845,S22,QCTSUB2_5_3_3,False,105
A1846,S22,QCTSUB5_4_3_4,False,68
A1847,S22,QCTSUB5_5_3_4,True,150
A1848,S22,QCTSUB5_1_5_2,True,89
A1849,S22,QCTSUB1_5_1_1,True,128
A1850,S22,QCTSUB1_4_5_1,False,119
A1851,S22,QCTSUB5_3_2_5,False,31
A1852,S22,QCTSUB2_1_3_3,True,82
A1853,S22,QCTSUB1_5_3_5,False,136
A1854,S22,QCTSUB5_2_5_4,True,63
A1855,S22,QCTSUB1_1_4_3,False,108
A1856,S22,QCTSUB4_2_2_1,True,145
A1857,S22,QCTSUB2_4_3_4,False,61
A1858,S22,QCTSUB1_3_5_5,True,53
A1859,S22,QCTSUB2_4_1_4,True,90
A1860,S22,QCTSUB3_3_3_3,True,100
A1861,S22,QCTSUB3_5_5_1,True,37
A1862,S22,QCTSUB1_4_5_4,True,95
A1863,S22,QCTSUB3_3_5_2,False,141
A1864,S22,QCTSUB5_5_2_4,True,145
A1865,S22,QCTSUB3_1_2_2,False,130
A1866,S22,QCTSUB3_4_3_1,True,105
A1867,S22,QCTSUB3_4_3_3,False,149
A1868,S23,QCTSUB3_2_2_2,False,113
A1869,S23,QCTSUB4_4_3_3,True,34
A1870,S23,QCTSUB2_3_3_1,True,36
A1871,S23,QCTSUB4_5_5_3,False,120
A1872,S23,QCTSUB4_3_4_4,True,55
A1873,S23,QCTSUB5_3_3_4,False,86
A1874,S23,QCTSUB2_5_2_4,True,43
A1875,S23,QCTSUB5_2_2_1,True,64
A1876,S23,QCTSUB3_5_2_2,False,130
A1877,S23,QCTSUB2_4_2_1,True,119
A1878,S23,QCTSUB5_3_2_3,True,111
A1879,S23,QCTSUB4_1_2_2,False,54
A1880,S23,QCTSUB5_4_3_3,False,118
A1881,S23,QCTSUB1_2_4_3,True,31
A1882,S23,QCTSUB5_5_5_1,False,135
A1883,S23,QCTSUB2_4_4_4,False,62
A1884,S23,QCTSUB3_2_5_3,False,59
A1885,S23,QCTSUB5_1_4_4,True,119
A1886,S23,QCTSUB4_5_3_1,True,141
A1887,S23,QCTSUB5_1_2_5,False,77
A1888,S23,QCTSUB4_4_2_3,True,71
A1889,S23,QCTSUB1_4_4_4,True,123
A1890,S23,QCTSUB5_4_5_1,True,92
A1891,S23,QCTSUB4_3_3_1,False,74
A1892,S23,QCTSUB2_2_4_2,False,55
A1893,S23,QCTSUB2_4_4_1,False,34
A1894,S23,QCTSUB5_5_5_5,True,136
A1895,S23,QCTSUB5_4_2_1,True,110
A1896,S23,QCTSUB4_1_3_5,True,148
A1897,S23,QCTSUB2_1_3_3,False,90
A1898,S23,QCTSUB3_2_2_1,True,125
A1899,S23,QCTSUB1_3_3_2,True,71
A1900,S23,QCTSUB2_1_1_4,True,70
A1901,S23,QCTSUB4_1_4_4,False,83
A1902,S23,QCTSUB1_1_2_3,True,44
A1903,S23,QCTSUB1_3_3_4,False,53
A1904,S23,QCTSUB4_1_5_5,True,79
A1905,S23,QCTSUB3_3_4_5,False,41
A1906,S23,QCTSUB3_1_4_3,False,74
A1907,S23,QCTSUB3_5_3_5,False,120
A1908,S23,QCTSUB5_4_3_2,False,102
A1909,S23,QCTSUB5_1_5_3,True,62
A1910,S23,QCTSUB5_4_1_3,True,91
A1911,S23,QCTSUB2_2_1_2,False,58
A1912,S23,QCTSUB3_3_3_4,True,98
A1913,S23,QCTSUB4_3_3_5,False,133
A1914,S23,QCTSUB1_2_3_4,True,115
A1915,S23,QCTSUB1_2_4_2,True,50
A1916,S23,QCTSUB3_2_5_5,False,125
A1917,S23,QCTSUB5_4_2_2,True,98
A1918,S23,QCTSUB5_3_4_3,True,75
A1919,S23,QCTSUB5_2_5_3,True,100
A1920,S23,QCTSUB5_3_1_1,False,107
A1921,S23,QCTSUB5_5_3_4,True,109
A1922,S23,QCTSUB2_4_2_1,False,148
A1923,S23,QCTSUB5_2_4_5,False,36
A1924,S23,QCTSUB2_3_4_3,False,108
A1925,S23,QCTSUB1_4_5_3,False,116
A1926,S23,QCTSUB4_1_2_4,True,108
A1927,S23,QCTSUB4_5_5_5,True,136
A1928,S23,QCTSUB3_3_4_3,False,106
A1929,S23,QCTSUB5_4_5_1,False,60
A1930,S23,QCTSUB1_4_5_2,True,111
A1931,S23,QCTSUB4_1_4_5,True,79
A1932,S24,QCTSUB3_4_1_1,True,75
A1933,S24,QCTSUB4_3_3_4,True,104
A1934,S24,QCTSUB5_3_1_5,False,49
A1935,S24,QCTSUB5_4_1_3,True,126
A1936,S24,QCTSUB4_2_3_4,True,145
A1937,S24,QCTSUB1_3_4_3,True,143
A1938,S24,QCTSUB5_1_4_5,False,79
A1939,S24,QCTSUB1_2_1_4,False,83
A1940,S24,QCTSUB3_4_2_1,False,70
A1941,S24,QCTSUB2_3_2_3,True,94
A1942,S24,QCTSUB2_1_1_2,True,107
A1943,S24,QCTSUB4_2_4_3,False,50
A1944,S24,QCTSUB4_4_5_5,True,148
A1945,S24,QCTSUB5_4_4_2,True,105
A1946,S24,QCTSUB1_2_4_1,False,53
A1947,S24,QCTSUB2_5_3_1,True,45
A1948,S24,QCTSUB2_1_4_1,True,42
A1949,S24,QCTSUB3_2_2_4,True,65
A1950,S24,QCTSUB4_5_2_5,True,70
A1951,S24,QCTSUB3_1_4_1,True,100
A1952,S24,QCTSUB4_3_1_2,True,88
A1953,S24,QCTSUB2_4_2_3,True,120
A1954,S24,QCTSUB3_4_5_5,True,49
A1955,S24,QCTSUB1_4_3_1,False,85
A1956,S24,QCTSUB4_3_1_1,True,81
A1957,S24,QCTSUB2_3_3_3,False,68
A1958,S24,QCTSUB4_5_4_4,False,57
A1959,S24,QCTSUB2_2_1_3,False,71
A1960,S24,QCTSUB5_4_5_3,False,73
A1961,S24,QCTSUB5_5_5_1,True,144
A1962,S24,QCTSUB2_3_5_4,False,130
A1963,S24,QCTSUB2_4_1_5,True,44
A1964,S24,QCTSUB1_3_4_4,False,91
A1965,S24,QCTSUB3_2_1_4,True,150
A1966,S24,QCTSUB5_4_4_2,True,119
A1967,S24,QCTSUB2_1_3_5,True,137
A1968,S24,QCTSUB1_5_2_5,True,58
A1969,S24,QCTSUB2_1_2_2,False,56
A1970,S24,QCTSUB5_2_3_5,True,121
A1971,S24,QCTSUB2_5_4_3,True,63
A1972,S24,QCTSUB5_3_3_2,False,42
A1973,S24,QCTSUB2_4_5_5,True,66
A1974,S24,QCTSUB5_3_5_2,True,114
A1975,S24,QCTSUB5_5_5_3,True,63
A1976,S24,QCTSUB1_1_4_1,False,149
A1977,S24,QCTSUB5_5_1_2,False,88
A1978,S24,QCTSUB3_4_1_5,False,99
A1979,S24,QCTSUB2_5_3_4,True,73
A1980,S24,QCTSUB1_5_1_5,True,102
A1981,S24,QCTSUB3_2_1_1,True,45
A1982,S25,QCTSUB1_5_1_3,True,115
A1983,S25,QCTSUB4_3_5_5,False,124
A1984,S25,QCTSUB1_1_2_5,True,63
A1985,S25,QCTSUB3_3_3_3,True,60
A1986,S25,QCTSUB1_4_4_2,False,106
A1987,S25,QCTSUB3_3_2_5,False,114
A1988,S25,QCTSUB2_1_2_2,False,108
A1989,S25,QCTSUB4_2_1_5,False,102
A1990,S25,QCTSUB5_2_3_4,False,143
A1991,S25,QCTSUB4_4_4_5,True,111
A1992,S25,QCTSUB1_1_1_1,False,74
A1993,S25,QCTSUB1_1_4_3,False,71
A1994,S25,QCTSUB1_1_2_4,True,64
A1995,S25,QCTSUB5_5_4_4,False,123
A1996,S25,QCTSUB1_5_2_4,True,128
A1997,S25,QCTSUB1_1_3_2,True,61
A1998,S25,QCTSUB5_5_3_4,False,89
A1999,S25,QCTSUB2_4_4_4,True,118
A2000,S25,QCTSUB1_5_1_2,False,132
A2001,S25,QCTSUB5_5_1_2,True,133
A2002,S25,QCTSUB4_1_4_2,True,106
A2003,S25,QCTSUB5_2_4_3,True,96
A2004,S25,QCTSUB3_4_1_4,False,122
A2005,S25,QCTSUB3_3_2_2,True,146
A2006,S25,QCTSUB1_5_3_1,False,82
A2007,S25,QCTSUB3_2_2_2,False,116
A2008,S25,QCTSUB5_3_2_5,False,91
A2009,S25,QCTSUB2_4_3_4,False,93
A2010,S25,QCTSUB5_1_2_5,False,79
A2011,S25,QCTSUB3_5_2_3,False,82
A2012,S25,QCTSUB3_1_4_3,False,43
A2013,S25,QCTSUB2_3_2_2,False,33
A2014,S25,QCTSUB3_3_5_2,True,120
A2015,S25,QCTSUB5_2_5_5,False,83
A2016,S25,QCTSUB5_4_5_4,False,42
A2017,S25,QCTSUB5_4_1_3,True,78
A2018,S25,QCTSUB4_3_3_1,False,102
A2019,S25,QCTSUB1_4_1_4,True,144
A2020,S25,QCTSUB5_4_3_1,True,76
A2021,S25,QCTSUB5_1_3_4,False,62
A2022,S25,QCTSUB1_4_2_5,False,146
A2023,S25,QCTSUB4_4_4_2,True,68
A2024,S25,QCTSUB3_2_3_1,False,46
A2025,S25,QCTSUB2_5_2_3,True,143
A2026,S25,QCTSUB5_1_3_2,False,134
A2027,S25,QCTSUB1_5_5_4,False,104
A2028,S25,QCTSUB4_4_4_4,True,49
A2029,S25,QCTSUB1_5_1_5,True,121
A2030,S25,QCTSUB5_4_5_4,False,43
A2031,S25,QCTSUB5_3_3_1,True,96
A2032,S25,QCTSUB4_3_3_5,False,131
A2033,S25,QCTSUB5_4_1_2,False,63
A2034,S25,QCTSUB1_4_2_5,True,101
A2035,S25,QCTSUB3_1_2_1,True,78
A2036,S25,QCTSUB2_4_4_5,True,51
A2037,S25,QCTSUB4_3_3_3,False,59
A2038,S25,QCTSUB2_2_3_1,False,92
A2039,S25,QCTSUB4_2_5_2,False,136
A2040,S25,QCTSUB1_1_4_1,False,37
A2041,S25,QCTSUB4_2_4_1,True,54
A2042,S25,QCTSUB4_1_4_4,False,49
A2043,S25,QCTSUB3_4_2_3,False,108
A2044,S25,QCTSUB5_2_3_1,True,94
A2045,S25,QCTSUB1_3_2_1,True,94
A2046,S25,QCTSUB5_2_5_2,True,72
A2047,S25,QCTSUB2_4_1_4,True,124
A2048,S25,QCTSUB4_1_2_3,False,104
A2049,S25,QCTSUB4_2_1_5,True,137
A2050,S25,QCTSUB2_1_5_3,False,144
A2051,S25,QCTSUB2_3_1_2,True,37
A2052,S25,QCTSUB4_2_3_4,False,103
A2053,S25,QCTSUB3_4_5_3,True,58
A2054,S25,QCTSUB2_5_5_2,False,89
A2055,S25,QCTSUB3_4_1_1,False,130
A2056,S25,QCTSUB5_2_2_2,True,146
A2057,S25,QCTSUB4_4_1_1,True,130
A2058,S25,QCTSUB4_2_3_5,True,127
A2059,S25,QCTSUB2_1_5_2,True,60
A2060,S25,QCTSUB1_2_1_3,False,46
A2061,S25,QCTSUB4_4_1_5,False,75
A2062,S25,QCTSUB1_5_3_5,True,39
A2063,S25,QCTSUB5_4_3_5,True,48
A2064,S25,QCTSUB2_2_3_1,True,136
A2065,S25,QCTSUB5_4_4_3,False,110
A2066,S25,QCTSUB1_5_1_5,False,117
A2067,S25,QCTSUB2_3_1_5,True,82
A2068,S25,QCTSUB3_1_4_2,False,48
A2069,S25,QCTSUB1_1_4_1,True,70
A2070,S25,QCTSUB4_4_2_3,False,34
A2071,S25,QCTSUB4_1_2_4,False,86
A2072,S25,QCTSUB1_2_1_2,False,58
A2073,S25,QCTSUB4_5_4_1,False,45
A2074,S25,QCTSUB1_4_4_2,False,31
A2075,S25,QCTSUB1_5_5_2,True,138
A2076,S25,QCTSUB2_4_5_5,True,136
A2077,S25,QCTSUB4_3_4_1,False,78
A2078,S25,QCTSUB2_5_3_1,False,116
A2079,S25,QCTSUB2_1_3_1,True,90
A2080,S25,QCTSUB4_5_1_3,False,118
A2081,S25,QCTSUB2_4_3_3,True,148
A2082,S25,QCTSUB5_1_5_1,False,33
A2083,S25,QCTSUB4_5_4_1,True,93
A2084,S25,QCTSUB5_4_1_2,True,60
A2085,S26,QCTSUB3_3_5_1,False,102
A2086,S26,QCTSUB5_5_5_1,True,149
A2087,S26,QCTSUB4_2_5_4,True,60
A2088,S26,QCTSUB1_2_3_2,True,88
A2089,S26,QCTSUB2_3_3_4,False,130
A2090,S26,QCTSUB4_1_2_3,False,60
A2091,S26,QCTSUB5_4_5_5,False,35
A2092,S26,QCTSUB5_4_5_2,False,88
A2093,S26,QCTSUB4_4_3_3,True,145
A2094,S26,QCTSUB3_4_4_3,True,51
A2095,S26,QCTSUB2_3_2_2,True,146
A2096,S26,QCTSUB2_3_4_3,True,52
A2097,S26,QCTSUB5_5_2_1,False,30
A2098,S26,QCTSUB5_5_3_4,False,125
A2099,S26,QCTSUB3_5_2_1,True,133
A2100,S26,QCTSUB1_5_3_4,True,66
A2101,S26,QCTSUB3_3_5_4,False,122
A2102,S26,QCTSUB3_2_2_1,False,128
A2103,S26,QCTSUB1_1_3_2,True,143
A2104,S26,QCTSUB3_4_3_5,False,121
A2105,S26,QCTSUB5_1_1_4,False,147
A2106,S26,QCTSUB4_2_1_5,False,58
A2107,S26,QCTSUB1_3_2_4,True,142
A2108,S26,QCTSUB1_3_4_4,False,59
A2109,S26,QCTSUB5_5_4_4,True,97
A2110,S26,QCTSUB5_1_5_2,True,59
A2111,S26,QCTSUB4_3_3_3,True,138
A2112,S26,QCTSUB2_4_5_1,True,87
A2113,S26,QCTSUB5_4_1_4,False,50
A2114,S26,QCTSUB5_3_5_2,True,32
A2115,S26,QCTSUB5_2_1_1,True,56
A2116,S26,QCTSUB4_4_1_4,True,34
A2117,S26,QCTSUB3_2_4_3,True,109
A2118,S26,QCTSUB3_5_3_4,False,31
A2119,S26,QCTSUB4_4_1_1,False,72
A2120,S26,QCTSUB3_5_2_3,True,77
A2121,S26,QCTSUB2_2_2_2,True,142
A2122,S26,QCTSUB4_5_1_3,False,84
A2123,S26,QCTSUB2_3_1_4,True,117
A2124,S26,QCTSUB1_1_2_5,False,59
A2125,S26,QCTSUB1_1_4_5,True,149
A2126,S26,QCTSUB4_5_1_5,False,101
A2127,S26,QCTSUB4_5_4_4,False,36
A2128,S26,QCTSUB4_4_4_5,True,145
A2129,S26,QCTSUB3_2_4_3,False,123
A2130,S26,QCTSUB1_4_2_4,False,89
A2131,S26,QCTSUB4_5_5_1,True,43
A2132,S26,QCTSUB4_2_1_5,True,39
A2133,S26,QCTSUB5_3_1_1,False,126
A2134,S26,QCTSUB4_1_5_5,False,104
A2135,S26,QCTSUB2_2_4_2,False,75
A2136,S26,QCTSUB1_5_2_5,True,56
A2137,S26,QCTSUB3_4_5_1,True,61
A2138,S26,QCTSUB2_5_1_3,False,96
A2139,S26,QCTSUB5_4_2_5,True,117
A2140,S26,QCTSUB5_3_5_2,False,120
A2141,S26,QCTSUB4_4_2_4,True,134
A2142,S26,QCTSUB5_5_3_3,True,41
A2143,S26,QCTSUB1_4_5_1,True,77
A2144,S26,QCTSUB5_2_2_5,True,86
A2145,S26,QCTSUB4_4_3_2,True,81
A2146,S27,QCTSUB3_4_2_5,True,86
A2147,S27,QCTSUB3_5_1_3,True,80
A2148,S27,QCTSUB2_1_3_5,True,139
A2149,S27,QCTSUB4_5_4_3,True,49
A2150,S27,QCTSUB3_3_3_3,True,78
A2151,S27,QCTSUB1_2_5_2,True,38
A2152,S27,QCTSUB5_3_4_2,True,141
A2153,S27,QCTSUB4_1_3_3,True,70
A2154,S27,QCTSUB1_4_2_2,True,70
A2155,S27,QCTSUB1_4_3_1,False,62
A2156,S27,QCTSUB2_4_2_3,False,95
A2157,S27,QCTSUB3_2_5_2,True,101
A2158,S27,QCTSUB5_1_4_2,True,113
A2159,S27,QCTSUB5_4_2_2,False,47
A2160,S27,QCTSUB1_1_2_5,False,95
A2161,S27,QCTSUB5_2_2_2,False,66
A2162,S27,QCTSUB4_3_5_1,False,95
A2163,S27,QCTSUB1_3_1_5,True,82
A2164,S27,QCTSUB2_2_1_4,False,59
A2165,S27,QCTSUB1_1_2_2,True,75
A2166,S27,QCTSUB3_5_1_5,True,137
A2167,S27,QCTSUB3_2_1_4,True,115
A2168,S27,QCTSUB5_1_2_2,True,36
A2169,S27,QCTSUB1_4_2_5,True,32
A2170,S27,QCTSUB2_4_5_2,False,37
A2171,S27,QCTSUB5_2_5_3,False,135
A2172,S27,QCTSUB4_2_1_5,False,89
A2173,S27,QCTSUB3_2_5_1,False,70
A2174,S27,QCTSUB2_1_4_2,False,93
A2175,S27,QCTSUB3_2_3_3,True,135
A2176,S27,QCTSUB3_2_3_4,True,80
A2177,S27,QCTSUB3_1_3_2,True,129
A2178,S27,QCTSUB1_4_5_3,False,37
A2179,S27,QCTSUB2_4_1_3,False,42
A2180,S27,QCTSUB5_4_1_3,False,47
A2181,S27,QCTSUB1_1_1_4,True,34
A2182,S27,QCTSUB3_4_1_2,True,60
A2183,S27,QCTSUB3_5_3_2,False,94
A2184,S27,QCTSUB1_1_4_3,True,77
A2185,S27,QCTSUB3_1_1_2,True,134
A2186,S27,QCTSUB4_5_5_2,True,69
A2187,S27,QCTSUB3_1_5_5,False,121
A2188,S27,QCTSUB3_2_4_2,False,150
A2189,S27,QCTSUB1_2_1_2,False,40
A2190,S27,QCTSUB1_1_3_3,False,59
A2191,S27,QCTSUB2_4_5_5,False,147
A2192,S27,QCTSUB3_3_1_4,True,88
A2193,S27,QCTSUB4_1_5_1,False,106
A2194,S27,QCTSUB3_4_1_1,False,98
A2195,S27,QCTSUB1_3_2_2,False,53
A2196,S27,QCTSUB4_3_4_5,False,86
A2197,S27,QCTSUB2_2_3_4,False,150
A2198,S27,QCTSUB1_5_1_4,True,124
A2199,S27,QCTSUB5_5_1_4,True,74
A2200,S27,QCTSUB3_5_3_1,False,45
A2201,S27,QCTSUB2_3_4_3,True,110
A2202,S27,QCTSUB3_5_1_5,True,145
A2203,S28,QCTSUB3_2_5_2,False,129
A2204,S28,QCTSUB1_3_4_4,True,94
A2205,S28,QCTSUB3_4_5_1,False,65
A2206,S28,QCTSUB5_3_5_5,True,147
A2207,S28,QCTSUB2_5_1_4,True,69
A2208,S28,QCTSUB2_4_3_4,True,84
A2209,S28,QCTSUB3_5_5_2,True,107
A2210,S28,QCTSUB2_4_3_5,True,81
A2211,S28,QCTSUB4_5_5_1,False,119
A2212,S28,QCTSUB1_5_4_3,False,88
A2213,S28,QCTSUB4_1_1_2,True,98
A2214,S28,QCTSUB3_3_5_5,True,68
A2215,S28,QCTSUB5_3_2_3,True,95
A2216,S28,QCTSUB2_2_3_4,True,110
A2217,S28,QCTSUB2_5_3_4,False,60
A2218,S28,QCTSUB4_2_4_4,True,145
A2219,S28,QCTSUB2_1_4_2,False,92
A2220,S28,QCTSUB2_1_2_1,False,78
A2221,S28,QCTSUB5_1_4_3,True,41
A2222,S28,QCTSUB5_4_1_4,False,107
A2223,S28,QCTSUB5_2_4_4,False,125
A2224,S28,QCTSUB4_2_3_4,True,54
A2225,S28,QCTSUB2_1_4_5,True,32
A2226,S28,QCTSUB1_1_5_3,False,150
A2227,S28,QCTSUB5_3_2_4,False,134
A2228,S28,QCTSUB2_2_4_3,True,58
A2229,S28,QCTSUB3_3_5_4,True,105
A2230,S28,QCTSUB4_5_1_1,True,48
A2231,S28,QCTSUB1_4_4_3,False,130
A2232,S28,QCTSUB4_1_2_1,False,100
A2233,S28,QCTSUB2_2_2_2,True,67
A2234,S28,QCTSUB5_3_2_1,False,117
A2235,S28,QCTSUB3_2_3_5,True,74
A2236,S28,QCTSUB2_3_4_2,True,117
A2237,S28,QCTSUB1_5_4_5,True,128
A2238,S28,QCTSUB5_4_3_3,False,69
A2239,S28,QCTSUB4_4_3_3,True,146
A2240,S28,QCTSUB3_5_4_4,True,147
A2241,S28,QCTSUB1_3_5_5,False,104
A2242,S28,QCTSUB5_2_3_3,True,61
A2243,S28,QCTSUB2_2_4_2,True,113
A2244,S28,QCTSUB2_1_2_2,False,47
A2245,S28,QCTSUB3_3_4_1,False,139
A2246,S28,QCTSUB1_4_1_2,True,96
A2247,S28,QCTSUB4_3_3_3,False,115
A2248,S28,QCTSUB5_4_2_4,False,142
A2249,S28,QCTSUB4_5_1_4,True,99
A2250,S28,QCTSUB4_2_2_3,False,53
A2251,S28,QCTSUB2_2_4_3,True,33
A2252,S28,QCTSUB5_2_2_5,True,108
A2253,S28,QCTSUB2_4_3_4,False,121
A2254,S28,QCTSUB2_5_1_4,True,130
A2255,S28,QCTSUB2_2_5_4,False,63
A2256,S28,QCTSUB3_1_5_1,True,117
A2257,S28,QCTSUB2_3_5_2,False,141
A2258,S28,QCTSUB5_3_2_4,False,74
A2259,S28,QCTSUB4_4_4_3,False,41
A2260,S28,QCTSUB2_3_5_1,False,49
A2261,S28,QCTSUB5_5_5_4,True,34
A2262,S28,QCTSUB4_5_1_5,True,133
A2263,S28,QCTSUB4_1_1_1,False,32
A2264,S28,QCTSUB2_3_5_4,False,61
A2265,S28,QCTSUB5_5_4_3,False,111
A2266,S28,QCTSUB3_1_4_1,True,101
A2267,S28,QCTSUB4_1_2_3,True,140
A2268,S28,QCTSUB1_4_4_2,False,33
A2269,S29,QCTSUB2_4_4_2,False,51
A2270,S29,QCTSUB4_5_1_3,False,115
A2271,S29,QCTSUB5_2_4_2,False,150
A2272,S29,QCTSUB1_4_5_3,True,109
A2273,S29,QCTSUB2_3_3_3,True,66
A2274,S29,QCTSUB5_1_4_5,True,118
